Date,Team,Acquired,Relinquished,Notes
2013-04-04,Nets,,Tornike Shengelia,placed on IL
2013-04-04,Nets,,Tyshawn Taylor,placed on IL
2013-04-04,Nets,Gerald Wallace,,activated from IL
2013-04-04,Nets,Joe Johnson,,activated from IL
2013-04-04,Pacers,,Danny Granger,surgery on left knee (out for season)
2013-04-04,Spurs,,Stephen Jackson,placed on IL with sprained right ankle
2013-04-04,Spurs,Kawhi Leonard,,activated from IL
2013-04-04,Thunder,,Perry Jones III,placed on IL
2013-04-04,Thunder,DeAndre Liggins,,activated from IL
2013-04-05,76ers,,Dorell Wright,right elbow injury (DNP)
2013-04-05,Blazers,LaMarcus Aldridge,,activated from IL
2013-04-05,Bobcats,,Byron Mullens / B.J. Mullens,sore left ankle (DNP)
2013-04-05,Bulls,,Joakim Noah,plantar fasciitis in right foot (DNP)
2013-04-05,Bulls,,Marco Belinelli,strained abdominal muscle (DNP)
2013-04-05,Cavaliers,,Daniel Gibson,elbow injury (DNP)
2013-04-05,Celtics,,Paul Pierce,sore left ankle (P) / sore right ankle (CBC) (DNP)
2013-04-05,Hawks,,Devin Harris,sore left foot (DNP)
Date,Team,Acquired,Relinquished,Notes
2013-04-05,Heat,,Dwyane Wade,placed on IL with sprained right ankle
2013-04-05,Heat,,LeBron James,strained right hamstring (DNP)
2013-04-05,Heat,,Ray Allen,sprained right ankle (DNP)
2013-04-05,Heat,Mario Chalmers,,activated from IL
2013-04-05,Jazz,,Marvin Williams,right heel injury (DNP)
2013-04-05,Knicks,,Kenyon Martin (Sr.),sore left knee (P) / sore right knee (CBC) (DNP)
2013-04-05,Knicks,,Marcus Camby,plantar fasciitis in left foot (DNP)
2013-04-05,Lakers,,Metta World Peace / Ron Artest,recovering from surgery on left knee to repair torn meniscus (DNP)
2013-04-05,Lakers,,Steve Nash,strained right hamstring (DNP)
2013-04-05,Magic,,Arron Afflalo,strained right hamstring (DNP)
2013-04-05,Magic,,Hidayet Turkoglu / Hedo Turkoglu,personal reasons (DNP)
2013-04-05,Magic,,Jameer Nelson,sprained right ankle (DNP)
2013-04-05,Mavericks,,Elton Brand,sore right calf (DNP)
2013-04-05,Nuggets,,Danilo Gallinari,torn ACL in left knee (out for season)
2013-04-05,Pacers,,Miles Plumlee,placed on IL
2013-04-05,Pacers,Ben Hansbrough,,activated from IL
2013-04-05,Rockets,,Chandler Parsons,strained right calf (DNP)
2013-04-05,Thunder,,Jeremy Lamb,placed on IL
2013-04-05,Thunder,Daniel Orton,,activated from IL
2013-04-06,Bobcats,,DeSagana Diop,placed on IL (out for season)
2013-04-06,Bucks,,Ekpe Udoh,placed on IL with sprained right ankle
2013-04-06,Bucks,Gustavo Ayon,,activated from IL
2013-04-06,Hawks,,Al Horford,hamstring injury (DTD)
2013-04-06,Hawks,,Josh Smith,knee injury (DNP)
2013-04-06,Heat,,Chris Bosh,sore right knee (DNP)
Date,Team,Acquired,Relinquished,Notes
2013-04-06,Nets,,Kris Humphries,placed on IL with sinus ailment
2013-04-06,Nets,Tyshawn Taylor,,activated from IL
2013-04-06,Nuggets,,Danilo Gallinari,placed on IL with torn ACL in left knee (out for season)
2013-04-06,Pacers,,Ben Hansbrough,placed on IL
2013-04-06,Pacers,Miles Plumlee,,activated from IL
2013-04-06,Pistons,,Will Bynum,strained right hand (DNP)
2013-04-06,Rockets,,Chandler Parsons,strained right calf (DNP)
2013-04-06,Spurs,,(William) Tony Parker,placed on IL with sore neck / shin injury
2013-04-06,Spurs,,Aron Baynes,placed on IL
2013-04-06,Spurs,Stephen Jackson,,activated from IL
2013-04-06,Grizzlies,Tony Wroten Jr.,,activated from IL
2013-04-07,Bulls,,Luol Deng,sore right hip (DNP)
2013-04-07,Cavaliers,,Daniel Gibson,elbow injury (DNP)
2013-04-07,Cavaliers,,Luke Walton,sprained right ankle (DNP)
2013-04-07,Celtics,Kevin Garnett,,activated from IL
2013-04-07,Grizzlies,,Darrell Arthur,back injury (DNP)
2013-04-07,Grizzlies,,Jerryd Bayless,placed on IL with sore right knee
2013-04-07,Jazz,,Alec Burks,sprained left ankle (DNP)
2013-04-07,Jazz,Jerel McNeal,,activated
2013-04-07,Kings,,Patrick Patterson,sore lower back (DNP)
2013-04-07,Knicks,,Kenyon Martin (Sr.),sore left knee (P) / sore right knee (CBC) (DNP)
2013-04-07,Knicks,,Marcus Camby,plantar fasciitis in left foot (DNP)
2013-04-07,Lakers,,Metta World Peace / Ron Artest,recovering from surgery on left knee to repair torn meniscus (DNP)
2013-04-07,Lakers,,Steve Nash,strained right hamstring (DNP)
2013-04-07,Magic,,Arron Afflalo,strained right hamstring (DNP)
Date,Team,Acquired,Relinquished,Notes
2013-04-07,Magic,,Hidayet Turkoglu / Hedo Turkoglu,personal reasons (DNP)
2013-04-07,Magic,,Jameer Nelson,sprained right ankle (DNP)
2013-04-07,Mavericks,,Elton Brand,sore right calf (DNP)
2013-04-07,Pistons,,Jose Calderon,strained right triceps (DNP)
2013-04-07,Suns,,Jermaine O'Neal,bruised left shin (DNP)
2013-04-07,Thunder,,Daniel Orton,placed on IL
2013-04-07,Thunder,,DeAndre Liggins,placed on IL
2013-04-07,Thunder,Perry Jones III,,activated from IL
2013-04-07,Grizzlies,Tony Wroten Jr.,,activated from IL
2013-04-07,Thunder,Jeremy Lamb,,activated from IL
2013-04-09,Bobcats,,Byron Mullens / B.J. Mullens,sore left ankle (P) / left elbow injury (CBC) (DNP)
2013-04-09,Bucks,,Drew Gooden,placed on IL with illness
2013-04-09,Bucks,Joel Przybilla,,activated from IL
2013-04-09,Bulls,,Joakim Noah,placed on IL with plantar fasciitis in right foot
2013-04-09,Bulls,,Luol Deng,right hip injury (DNP)
2013-04-09,Bulls,Richard Hamilton,,activated from IL
2013-04-09,Cavaliers,,C.J. Miles,concussion (DNP)
2013-04-09,Cavaliers,,Daniel Gibson,elbow injury (DNP)
2013-04-09,Cavaliers,,Luke Walton,sprained right ankle (DNP)
2013-04-09,Grizzlies,,Darrell Arthur,back injury (DNP)
2013-04-09,Jazz,,Alec Burks,placed on IL
2013-04-09,Jazz,,Marvin Williams,stomach flu (DNP)
2013-04-09,Knicks,,Marcus Camby,plantar fasciitis in left foot (DNP)
2013-04-09,Knicks,,Tyson Chandler,bulging disc in neck (DNP)
2013-04-09,Lakers,,Devin Ebanks,upper respiratory infection (DNP)
Date,Team,Acquired,Relinquished,Notes
2013-04-09,Lakers,,Steve Nash,strained right hamstring (DNP)
2013-04-09,Nets,,Keith Bogans,placed on IL with back injury
2013-04-09,Nets,Kris Humphries,,activated from IL
2013-04-09,Raptors,,Mickael Pietrus,placed on IL
2013-04-09,Raptors,Linas Kleiza,,activated from IL
2013-04-09,Rockets,,Chandler Parsons,strained right calf (DNP)
2013-04-09,Suns,,Michael Beasley,birth of daughter (DNP)
2013-04-09,Thunder,,Jeremy Lamb,placed on IL
2013-04-09,Thunder,,Perry Jones III,placed on IL
2013-04-09,Thunder,Daniel Orton,,activated from IL
2013-04-09,Thunder,DeAndre Liggins,,activated from IL
2013-04-09,Wizards,,Trevor Ariza,left knee injury (DTD)
2013-04-09,Rockets,,Tim Ohlbrecht,placed on IL
2013-04-09,Rockets,Carlos Delfino,,activated from IL
2013-04-09,Rockets,,Carlos Delfino,flu (DNP)
2013-04-10,Blazers,,J.J. Hickson,back injury (DNP)
2013-04-10,Blazers,,Wesley Matthews / Wes Matthews Jr.,placed on IL with sprained right ankle (out for season)
2013-04-10,Bucks,,Ersan Ilyasova,placed on IL with illness
2013-04-10,Bucks,Drew Gooden,,activated from IL
2013-04-10,Cavaliers,,C.J. Miles,placed on IL with concussion
2013-04-10,Cavaliers,,Daniel Gibson,elbow injury (DNP)
2013-04-10,Cavaliers,Dion Waiters,,activated from IL
2013-04-10,Hawks,,Johan Petro,personal reasons (DNP)
2013-04-10,Heat,,Chris Bosh,placed on IL with illness
2013-04-10,Heat,,LeBron James,strained right hamstring (DNP)
Date,Team,Acquired,Relinquished,Notes
2013-04-10,Heat,,Udonis Haslem,sprained right ankle (DNP)
2013-04-10,Heat,Jarvis Varnado,,activated from IL
2013-04-10,Jazz,,Enes Kanter / Enes Freedom,surgery to repair dislocated left shoulder (out indefinitely)
2013-04-10,Kings,,Patrick Patterson,sore lower back (DNP)
2013-04-10,Lakers,,Steve Nash,strained right hamstring (DNP)
2013-04-10,Magic,,Arron Afflalo,strained right hamstring (DNP)
2013-04-10,Magic,,Jameer Nelson,sprained right ankle (DNP)
2013-04-10,Mavericks,,Elton Brand,sore right calf (DNP)
2013-04-10,Pistons,,Jose Calderon,strained right triceps (DNP)
2013-04-10,Spurs,,Boris Diaw,sprained back (DTD)
2013-04-10,Spurs,,Emanuel Ginobili / Manu Ginobili,strained right hamstring (DNP)
2013-04-10,Spurs,,Stephen Jackson,sprained right ankle (DTD)
2013-04-10,Suns,,Michael Beasley,birth of daughter (DNP)
2013-04-10,Timberwolves,,Kevin Love,surgery on left knee to remove scar tissue (out for season))
2013-04-10,Wizards,,Trevor Ariza,sore left knee (DNP)
2013-04-11,Hornets,,Anthony Davis,sprained MCL and bone bruise in left knee (out indefinitely)
2013-04-11,Knicks,,Kenyon Martin (Sr.),sprained left ankle (DNP)
2013-04-11,Knicks,,Marcus Camby,plantar fasciitis in left foot (DNP)
2013-04-11,Knicks,,Tyson Chandler,bulging disc in neck (DNP)
2013-04-11,Thunder,,DeAndre Liggins,placed on IL
2013-04-12,Bobcats,,Byron Mullens / B.J. Mullens,sore left ankle (P) / left elbow injury (CBC) (DNP)
2013-04-12,Bucks,,Brandon Jennings,placed on IL with sore Achilles tendon
2013-04-12,Bucks,,Larry Sanders (b. 1988-11-21),placed on IL with sore back
2013-04-12,Bucks,Ekpe Udoh,,activated from IL
2013-04-12,Bucks,Ersan Ilyasova,,activated from IL
Date,Team,Acquired,Relinquished,Notes
2013-04-12,Cavaliers,,Daniel Gibson,elbow injury (DNP)
2013-04-12,Cavaliers,,Dion Waiters,family matter (DNP)
2013-04-12,Celtics,,Kevin Garnett,sore left ankle (DNP)
2013-04-12,Celtics,,Paul Pierce,sore left ankle (DNP)
2013-04-12,Grizzlies,,Dexter Pittman,placed on IL
2013-04-12,Grizzlies,Jerryd Bayless,,activated from IL
2013-04-12,Hawks,,Johan Petro,personal reasons (DNP)
2013-04-12,Heat,,Shane Battier,sore left knee (DNP)
2013-04-12,Heat,,Shane Battier,placed on IL with sore left knee (out for season)
2013-04-12,Heat,,Udonis Haslem,placed on IL
2013-04-12,Heat,Chris Bosh,,activated from IL
2013-04-12,Heat,Dwyane Wade,,activated from IL
2013-04-12,Hornets,,Anthony Davis,sprained MCL in left knee (DNP)
2013-04-12,Hornets,,Greivis Vasquez,sprained right ankle (DNP)
2013-04-12,Jazz,,Jerel McNeal,placed on IL
2013-04-12,Jazz,Alec Burks,,activated from IL
2013-04-12,Knicks,,Kenyon Martin (Sr.),sprained left ankle (DNP)
2013-04-12,Knicks,,Marcus Camby,placed on IL with plantar fasciitis in left foot
2013-04-12,Knicks,,Tyson Chandler,bulging disc in neck (DNP)
2013-04-12,Lakers,,Kobe Bryant,torn left Achilles tendon (out indefinitely)
2013-04-12,Lakers,,Steve Nash,strained right hamstring (DNP)
2013-04-12,Nets,,Gerald Wallace,placed on IL with heel injury
2013-04-12,Nets,Keith Bogans,,activated from IL
2013-04-12,Nuggets,Ty Lawson,,activated from IL
2013-04-12,Pistons,,Jose Calderon,strained right triceps (DNP)
Date,Team,Acquired,Relinquished,Notes
2013-04-12,Raptors,,Jonas Valanciunas,placed on IL with strained neck
2013-04-12,Raptors,,Landry Fields,strep throat (DNP)
2013-04-12,Raptors,,Terrence Ross,sprained left ankle (DNP)
2013-04-12,Raptors,Mickael Pietrus,,activated from IL
2013-04-12,Rockets,,Chandler Parsons,strained right calf (DNP)
2013-04-12,Spurs,,Boris Diaw,placed on IL with sprained back
2013-04-12,Spurs,(William) Tony Parker,,activated from IL
2013-04-12,Spurs,Aron Baynes,,activated from IL
2013-04-12,Thunder,,Kendrick Perkins,right hamstring injury (DTD)
2013-04-12,Thunder,,Kevin Martin,lower back spasms (DNP)
2013-04-12,Timberwolves,,Nikola Pekovic,bruised left calf (DNP)
2013-04-12,Warriors,,Andrew Bogut,bone bruise in left ankle / sprained left ankle (DNP)
2013-04-12,Wizards,,Martell Webster,strained abdominal (DNP)
2013-04-12,Wizards,,Trevor Ariza,sore left knee (DNP)
2013-04-13,Bobcats,,Byron Mullens / B.J. Mullens,sore left ankle (P) / left elbow injury (CBC) (DNP)
2013-04-13,Bucks,,Marquis Daniels,leg injury (DNP)
2013-04-13,Lakers,,Kobe Bryant,surgery to repair torn left Achilles tendon (out indefinitely)
2013-04-13,Magic,,Arron Afflalo,strained right hamstring (DNP)
2013-04-13,Magic,,Jameer Nelson,sprained right ankle (DNP)
2013-04-13,Suns,,Diante Garrett,placed on IL
2013-04-13,Suns,,Jermaine O'Neal,bruised left shin (DNP)
2013-04-13,Suns,,Michael Beasley,birth of daughter (DNP)
2013-04-13,Timberwolves,,Nikola Pekovic,bruised left calf (DNP)
2013-04-14,Blazers,,LaMarcus Aldridge,right ankle injury (DNP)
2013-04-14,Cavaliers,,Luke Walton,sprained right ankle (DNP)
Date,Team,Acquired,Relinquished,Notes
2013-04-14,Cavaliers,,Shaun Livingston,back spasms (P) / sprained left ankle (CBC) (DNP)
2013-04-14,Hornets,,Anthony Davis,sprained MCL in left knee (DNP)
2013-04-14,Knicks,,Kenyon Martin (Sr.),sprained left ankle (DNP)
2013-04-14,Knicks,,Tyson Chandler,bulging disc in neck (DNP)
2013-04-14,Lakers,,Kobe Bryant,placed on IL recovering from surgery to repair torn left Achilles tendon (out for season)
2013-04-14,Lakers,,Steve Nash,strained right hamstring (DNP)
2013-04-14,Pacers,,Miles Plumlee,placed on IL
2013-04-14,Pacers,Ben Hansbrough,,activated from IL
2013-04-14,Raptors,,Landry Fields,strep throat (DNP)
2013-04-14,Raptors,,Terrence Ross,sprained left ankle (DNP)
2013-04-15,Bobcats,,Byron Mullens / B.J. Mullens,sore left ankle (P) / left elbow injury (CBC) (DNP)
2013-04-15,Bucks,,Joel Przybilla,placed on IL
2013-04-15,Bucks,,Marquis Daniels,leg injury (DNP)
2013-04-15,Bucks,Brandon Jennings,,activated from IL
2013-04-15,Bulls,,Vladimir Radmanovic,placed on IL with back injury
2013-04-15,Bulls,Joakim Noah,,activated from IL
2013-04-15,Bulls,Taj Gibson,,activated from IL
2013-04-15,Cavaliers,,Luke Walton,placed on IL with sprained right ankle (out for season)
2013-04-15,Cavaliers,C.J. Miles,,activated from IL
2013-04-15,Heat,,Chris Bosh,sore right knee (DNP)
2013-04-15,Heat,,Dwyane Wade,sore right knee (DNP)
2013-04-15,Heat,,LeBron James,strained right hamstring (DNP)
2013-04-15,Heat,,Mario Chalmers,sprained right ankle (DNP)
2013-04-15,Jazz,Kevin Murphy,,activated from IL
2013-04-15,Kings,,Tyreke Evans,sore left shoulder (DNP)
Date,Team,Acquired,Relinquished,Notes
2013-04-15,Knicks,,Carmelo Anthony,placed on IL with left shoulder injury
2013-04-15,Knicks,,J.R. Smith,DNP
2013-04-15,Knicks,,Kenyon Martin (Sr.),sprained left ankle (DNP)
2013-04-15,Knicks,,Tyson Chandler,bulging disc in neck (DNP)
2013-04-15,Knicks,Rasheed Wallace,,activated from IL
2013-04-15,Magic,,Arron Afflalo,strained right hamstring (DNP)
2013-04-15,Magic,,Jameer Nelson,sprained right ankle (DNP)
2013-04-15,Nets,,Deron Williams,placed on IL with left knee injury
2013-04-15,Nets,,Jerry Stackhouse,placed on IL
2013-04-15,Nets,,Joe Johnson,placed on IL with heel injury
2013-04-15,Nets,,Reggie Evans,sore left shoulder (DNP)
2013-04-15,Nets,Gerald Wallace,,activated from IL
2013-04-15,Nets,Tornike Shengelia,,activated from IL
2013-04-15,Nuggets,,Kenneth Faried,sprained left ankle (DNP)
2013-04-15,Pistons,,Jose Calderon,strained right triceps (DNP)
2013-04-15,Spurs,,(William) Tony Parker,sore neck (DNP)
2013-04-15,Spurs,,Kawhi Leonard,sore left knee (DNP)
2013-04-15,Spurs,,Tim Duncan,sore left knee (DNP)
2013-04-15,Thunder,,Derek Fisher,placed on IL with left foot injury
2013-04-15,Thunder,,Kendrick Perkins,placed on IL with tightness in right hamstring
2013-04-15,Thunder,,Kevin Martin,placed on IL (out for season)
2013-04-15,Thunder,Jeremy Lamb,,activated from IL
2013-04-15,Timberwolves,,Nikola Pekovic,bruised left calf (DNP)
2013-04-15,Warriors,,Andrew Bogut,bone bruise in left ankle (DNP)
2013-04-15,Warriors,,Andris Biedrins,tightness in lower back (DNP)
Date,Team,Acquired,Relinquished,Notes
2013-04-15,Warriors,,Draymond Green,knee injury (DNP)
2013-04-15,Wizards,,Martell Webster,strained abdominal (DNP)
2013-04-15,Wizards,,Nene / Nene Hilario / Maybyner Hilario,knee injury (DNP)
2013-04-15,Wizards,,Trevor Ariza,sore left knee (DNP)
2013-04-15,Suns,Diante Garrett,,activated from IL
2013-04-15,Thunder,DeAndre Liggins,,activated from IL
2013-04-15,Thunder,Perry Jones III,,activated from IL
2013-04-16,Blazers,,LaMarcus Aldridge,right ankle injury (DNP)
2013-04-16,Clippers,,Maalik Wayns,placed on IL
2013-04-16,Clippers,Chauncey Billups,,activated from IL
2013-04-16,Hawks,,Al Horford,sore chest (P) / shoulder injury (CBC) (DNP)
2013-04-16,Hawks,,DeShawn Stevenson,illness (DNP)
2013-04-16,Raptors,,Linas Kleiza,placed on IL
2013-04-16,Raptors,Jonas Valanciunas,,activated from IL
2013-04-17,Bobcats,,Byron Mullens / B.J. Mullens,sore left ankle (P) / left elbow injury (CBC) (DNP)
2013-04-17,Bucks,,Ersan Ilyasova,placed on IL with wrist injury (out for season)
2013-04-17,Bucks,Joel Przybilla,,activated from IL
2013-04-17,Cavaliers,,C.J. Miles,concussion (DNP)
2013-04-17,Celtics,,Jason Terry,leg injury (DNP)
2013-04-17,Celtics,,Kevin Garnett,DNP
2013-04-17,Celtics,Fab Melo,,activated from IL
2013-04-17,Hawks,,Al Horford,shoulder injury (DNP)
2013-04-17,Hawks,,Devin Harris,DNP
2013-04-17,Hawks,,Jeff Teague,DNP
2013-04-17,Hawks,,Josh Smith,knee injury (DNP)
Date,Team,Acquired,Relinquished,Notes
2013-04-17,Hawks,,Kyle Korver,DNP
2013-04-17,Heat,,Chris Bosh,sore right knee (DNP)
2013-04-17,Heat,,Mario Chalmers,placed on IL
2013-04-17,Heat,Udonis Haslem,,activated from IL
2013-04-17,Hornets,,Anthony Davis,sprained MCL in left knee (DNP)
2013-04-17,Hornets,,Greivis Vasquez,sprained right ankle (DNP)
2013-04-17,Kings,,Toney Douglas,hip flexor injury (DNP)
2013-04-17,Kings,,Tyreke Evans,quadriceps injury (DNP)
2013-04-17,Knicks,,J.R. Smith,DNP
2013-04-17,Knicks,,Jason Kidd,DNP
2013-04-17,Knicks,,Kenyon Martin (Sr.),sprained left ankle (DNP)
2013-04-17,Knicks,,Raymond Felton,DNP
2013-04-17,Knicks,,Tyson Chandler,bulging disc in neck (DNP)
2013-04-17,Lakers,,Steve Nash,strained right hamstring (DNP)
2013-04-17,Magic,,Arron Afflalo,strained right hamstring (DNP)
2013-04-17,Magic,,Jameer Nelson,sprained right ankle (DNP)
2013-04-17,Nets,,Kris Joseph,placed on IL
2013-04-17,Nets,,Tornike Shengelia,placed on IL (out for season)
2013-04-17,Nets,Deron Williams,,activated from IL
2013-04-17,Nets,Jerry Stackhouse,,activated from IL
2013-04-17,Nets,Joe Johnson,,activated from IL
2013-04-17,Nuggets,,Kenneth Faried,placed on IL with sprained left ankle
2013-04-17,Nuggets,Julyan Stone,,activated from IL
2013-04-17,Pacers,,David West,DNP
2013-04-17,Pacers,,George Hill,placed on IL
Date,Team,Acquired,Relinquished,Notes
2013-04-17,Pacers,,Paul George,DNP
2013-04-17,Pacers,,Roy Hibbert,DNP
2013-04-17,Pacers,Miles Plumlee,,activated from IL
2013-04-17,Pistons,,Jose Calderon,strained right triceps (DNP)
2013-04-17,Raptors,,Terrence Ross,sprained left ankle (DNP)
2013-04-17,Spurs,,Tiago Splitter,placed on IL with sprained left ankle
2013-04-17,Spurs,,Tracy McGrady,placed on IL
2013-04-17,Spurs,Emanuel Ginobili / Manu Ginobili,,activated from IL
2013-04-17,Suns,,Goran Dragic,right ankle injury (DNP)
2013-04-17,Suns,,Jermaine O'Neal,bruised left shin (DNP)
2013-04-17,Thunder,,Kevin Durant,placed on IL
2013-04-17,Thunder,,Nick Collison,placed on IL (out for season)
2013-04-17,Thunder,Derek Fisher,,activated from IL
2013-04-17,Thunder,Kendrick Perkins,,activated from IL
2013-04-17,Timberwolves,,Nikola Pekovic,bruised calf (DNP)
2013-04-17,Warriors,,Andris Biedrins,stiffness in lower back (DNP)
2013-04-17,Warriors,,Draymond Green,knee injury (DNP)
2013-04-17,Wizards,,Emeka Okafor,sprained right ankle (DNP)
2013-04-17,Wizards,,Martell Webster,strained abdominal (DNP)
2013-04-17,Wizards,,Nene / Nene Hilario / Maybyner Hilario,sore left foot / knee injury (CBC) (DNP)
2013-04-17,Wizards,,Trevor Ariza,sore left knee (DNP)
2013-04-17,Grizzlies,,Donte Greene,placed on IL
2013-04-17,Grizzlies,,Willie Reed,placed on IL (out for season)
2013-04-20,Clippers,,DaJuan Summers,placed on IL
2013-04-20,Clippers,,Willie Green,placed on IL
Date,Team,Acquired,Relinquished,Notes
2013-04-20,Knicks,,Pablo Prigioni,placed on IL with sprained right ankle
2013-04-20,Knicks,Carmelo Anthony,,activated from IL
2013-04-20,Nuggets,,Quincy Miller,placed on IL (out for season)
2013-04-20,Nuggets,,Timofey Mozgov,fractured left thumb (DNP)
2013-04-20,Warriors,,Scott Machado,placed on IL
2013-04-21,Bucks,,Drew Gooden,placed on IL (out for season)
2013-04-21,Bucks,,Joel Przybilla,placed on IL
2013-04-21,Heat,,Jarvis Varnado,placed on IL (out for season)
2013-04-21,Heat,,Juwan Howard,placed on IL
